Index,Period_3_commu,Period_1_commu,Period_2_commu,Background
2420173399,3735,,,economics
2644166159,3735,,,mathematics
2420185719,2375,,,computer science
2765158251,2375,,,computer science
2766979053,2375,,,computer science
2420492411,3734,,,psychology
2883883864,3734,,,psychology
2420609197,822,,,psychology
2530788750,822,,,medicine
2756793744,822,,,political science
2758048872,822,,,political science
2797427885,822,,,medicine
2420657309,2014,,480,art
2643419652,2014,,480,sociology
2662484211,2014,,480,political science
2740845395,2014,,,psychology
2421159755,1781,,,sociology
2559315031,1781,,,sociology
2626833903,1781,,,sociology
2967859770,1781,,,sociology
2423022604,2392,,,computer science
2428487039,2392,,,engineering
2535105460,2392,,,computer science
2423192961,1171,,337,computer science
2646019116,1171,,337,mathematics
2672243518,1171,,,mathematics
2673532763,1171,,337,mathematics
2911533551,1171,,337,computer science
2423557095,2501,,,computer science
2563735656,2501,,,psychology
2576341059,2501,,,engineering
2423802875,2499,,,computer science
2800377300,2499,,,economics
2800712794,2499,,,economics
2424054792,3733,,808,computer science
2937906956,3733,,808,mathematics
2424212335,2493,,,sociology
2509172049,2493,,,sociology
2786410675,2493,,,sociology
2424937546,3732,,,political science
2971706763,3732,,,medicine
2425310343,3746,,,computer science
2481598170,3746,,,economics
2425512610,3787,,,political science
2787493718,3787,,,sociology
2426063463,1802,,,sociology
2513034481,1802,,,sociology
2549081422,1802,,,psychology
2559205673,1802,,,sociology
2426478900,528,,,psychology
2427716783,3786,,810,computer science
2692866422,3786,,810,computer science
2428738774,2520,,,biology
2440631579,2520,,,engineering
2527119707,2520,,,biology
2429366986,2515,,,business
2628311366,2515,,,computer science
2981232197,2515,,,computer science
2430702103,1667,,,computer science
2740727141,1667,,,computer science
2793353581,1667,,,computer science
2794169042,1667,,,computer science
2431422410,3785,,,business
2665666236,3785,,,political science
2432265542,3784,,,computer science
2600031753,3784,,,computer science
2432315736,3783,,,medicine
2883079104,3783,,,biology
2433481964,2462,,,computer science
2657706103,2462,,,computer science
2658510746,2462,,,computer science
2433892279,2461,,,sociology
2567933227,2461,,,philosophy
2568540894,2461,,,political science
2435939319,2449,,,medicine
2515502393,2449,,,medicine
2703430922,2449,,,medicine
2436538080,2457,,581,computer science
2490202837,2457,,581,computer science
2501210613,2457,,581,computer science
2436955387,2453,,579,medicine
2485657594,2453,,579,medicine
2790464344,2453,,579,medicine
2439321731,3782,,,sociology
2604946926,3782,,,sociology
2440079802,3781,,,economics
2743988323,3781,,,sociology
2440275481,1717,,,computer science
2945007321,1717,,,computer science
2945109358,1717,,,computer science
2946305722,1717,,,computer science
2440442526,653,,,computer science
2709755800,653,,,computer science
2739547959,653,,,computer science
2740594167,653,,,computer science
2751786842,653,,,computer science
2443544974,3780,,,sociology
2541959122,3780,,,psychology
2443694732,1727,,,computer science
2505713554,1727,,,computer science
2562714657,1727,,,computer science
2630346442,1727,,,computer science
2460625840,1689,,,art
2617901287,1689,,,engineering
2884114158,1689,,,economics
2884924893,1689,,,economics
2461830307,3779,,,geography
2578630028,3779,,,business
2462175928,686,,,engineering
2507197072,686,,,business
2889699610,686,,,computer science
2889815005,686,,,computer science
2889858683,686,,,computer science
2462795377,3778,,,psychology
2883310216,3778,,,psychology
2463773320,3777,,,political science
2531918841,3777,,,sociology
2464689975,2039,,,sociology
2693769981,2039,,,geography
2714135866,2039,,,geography
2883055154,2039,,,sociology
2464889597,2223,,,mathematics
2474954578,2223,,,mathematics
2502639786,2223,,,computer science
2465231161,3776,,849,psychology
2515577569,3776,,849,psychology
2465892130,3775,,,mathematics
2600117863,3775,,,engineering
2467350834,1890,,,engineering
2481538060,1890,,,computer science
2658162729,1890,,,computer science
2743085358,1890,,,computer science
2468054175,3760,,,computer science
2921605731,3760,,,computer science
2468457205,1927,,,medicine
2587285629,1927,,,medicine
2799843211,1927,,,medicine
2802488258,1927,,,medicine
2472440557,2226,,,sociology
2691365223,2226,,,psychology
2754223951,2226,,,sociology
2473591965,3773,,,economics
2971476557,3773,,,psychology
2473911556,3772,,,psychology
2565617902,3772,,,psychology
2473982631,1910,,,medicine
2535504966,1910,,,medicine
2562192256,1910,,,medicine
2997114722,1910,,,medicine
2474189424,701,,155,business
2484259868,701,,155,psychology
2617043171,701,,155,psychology
2617307325,701,,155,computer science
2798363777,701,,155,psychology
2475656167,3770,,,philosophy
2996904669,3770,,,philosophy
2476193693,710,,,psychology
2898299833,710,,,psychology
2902225125,710,,,psychology
2902377391,710,,,medicine
2916021379,710,,,psychology
2476365184,677,,,physics
2984865793,677,,,computer science
2985250417,677,,,computer science
2987148107,677,,,computer science
2987444785,677,,,computer science
2476601912,3769,,,business
2894204290,3769,,,economics
2477975072,2353,,,geography
2646099626,2353,,,computer science
2647488331,2353,,,geography
2479289632,454,,,medicine
2603287350,454,,,medicine
2672841177,454,,,medicine
2714410881,454,,,medicine
2774625809,454,,,medicine
2988066002,454,,,medicine
2481489133,3768,,,computer science
2640036803,3768,,,computer science
2482138404,2316,,,geography
2488031575,2316,,,political science
2775294476,2316,,,sociology
2482384873,1197,,,engineering
2489538561,1197,,,engineering
2501961604,1197,,,engineering
2697077502,1197,,,engineering
2482788809,1306,,,psychology
2705081579,1306,,,psychology
2804092520,1306,,,psychology
2804132948,1306,,,history
2483085472,963,,,computer science
2603909566,963,,,computer science
2619327808,963,,,computer science
2649267728,963,,,computer science
2707662252,963,,,computer science
2484720581,3767,,,business
2996731225,3767,,,psychology
2486629583,3766,,,sociology
2893449489,3766,,,humanities
2487049356,3765,,,computer science
2922362119,3765,,,computer science
2487585293,2331,,,computer science
2984225191,2331,,,computer science
2986710380,2331,,,computer science
2488533954,2304,,,mathematics
2492402941,2304,,,political science
2552747601,2304,,,mathematics
2489500594,1170,,,biology
2709931706,1170,,,psychology
2900917011,1170,,,sociology
2901541292,1170,,,sociology
2901942782,1170,,,sociology
2489603449,2302,,,engineering
2767843783,2302,,,psychology
2777562433,2302,,,psychology
2489723293,3349,,,sociology
2504617714,3349,,,political science
2539046314,3349,,,computer science
2489872698,3764,,,sociology
2686669015,3764,,,sociology
2490446892,1331,,,engineering
2735763874,1331,,,geology
2922584841,1331,,,materials science
2924191855,1331,,,biology
2491504960,3762,,,medicine
2759158610,3762,,,psychology
2491554035,1333,,,computer science
2510969442,1333,,,computer science
2653318708,1333,,,computer science
2701932818,1333,,,computer science
2492176664,3761,,764,mathematics
2581306156,3761,,764,mathematics
2493034829,3717,,,psychology
2600788351,3717,,,psychology
2493194793,2360,,,biology
2496419900,2360,,,materials science
2506561233,2360,,,biology
2493562789,3702,,,business
2558083872,3702,,,medicine
2494130750,444,,,computer science
2557636251,444,,,computer science
2592740077,444,,,computer science
2623270943,444,,,computer science
2715365435,444,,,computer science
2791852669,444,,,computer science
2494503731,3701,,,business
2506340666,3701,,,economics
2494644963,1295,,,sociology
2750302387,1295,,,biology
2895781858,1295,,,psychology
2896076046,1295,,,psychology
2495255366,3700,,,geography
2626788384,3700,,,sociology
2495273431,3699,,752,psychology
2512043118,3699,,752,psychology
2495306419,3698,,772,geography
2674497104,3698,,772,geography
2495312120,2335,,545,economics
2761255333,2335,,545,medicine
2761960277,2335,,545,medicine
2495447357,3697,,790,psychology
2627998690,3697,,790,computer science
2496240297,3696,,795,history
2522857472,3696,,795,history
2496329795,3695,49,782,political science
2638886609,3695,49,782,sociology
2497034657,3694,,,biology
2903004946,3694,,,computer science
2497844670,3693,,,art
2598070518,3693,,,computer science
2497914552,3692,,,sociology
2788461931,3692,,,business
2498224058,3691,,,psychology
2500277365,3691,,,political science
2499182072,1386,,,geology
2674574102,1386,,,economics
2767632355,1386,,,economics
2894652914,1386,,,geology
2499424939,3690,,,medicine
2765272722,3690,,,medicine
2499569718,3674,,,philosophy
2704022322,3674,,,art
2500152350,3688,,,computer science
2520807236,3688,,,computer science
2500410797,3687,,,computer science
2675405884,3687,,,computer science
2500498631,1392,,,mathematics
2645720052,1392,,,mathematics
2647509248,1392,,,mathematics
2667093706,1392,,,computer science
2504261056,3686,,,computer science
2627812118,3686,,,computer science
2504694945,3685,,,computer science
2625454370,3685,,,business
2506092845,3684,,,engineering
2550908819,3684,,,medicine
2506097966,3310,,,economics
2667162291,3310,,,engineering
2896518353,3310,,,sociology
2506458156,3683,,,art
2799551930,3683,,,art
2506780792,2281,,,psychology
2579973801,2281,,,medicine
2582035862,2281,,,computer science
2507137065,3682,,,sociology
2748559111,3682,,,political science
2507206048,2287,,,psychology
2510223539,2287,,,psychology
2510865559,2287,,,psychology
2508393614,1357,,,medicine
2551537406,1357,,,medicine
2566853096,1357,,,philosophy
2890720615,1357,,,medicine
2508599941,2265,,,computer science
2732902986,2265,,,computer science
2775797498,2265,,,computer science
2510345773,1362,,,sociology
2593384127,1362,,,art
2640087539,1362,,,economics
2765814568,1362,,,psychology
2510357111,3681,,,sociology
2630448102,3681,,,sociology
2510503146,3680,,,physics
2911899766,3680,,,computer science
2511262029,3679,,,medicine
2753749692,3679,,,psychology
2511323949,3678,,,economics
2516084604,3678,,,economics
2511721465,3677,,793,psychology
2515173293,3677,,793,psychology
2511905571,455,,,medicine
2674498141,455,,,medicine
2705018679,455,,,medicine
2784348191,455,,,medicine
2784578856,455,,,medicine
2784996397,455,,,medicine
2512404486,2471,,,sociology
2520610381,2471,,,sociology
2781641199,2471,,,sociology
2512464236,3676,,,mathematics
2971204013,3676,,,computer science
2512780928,3675,,,psychology
2694721664,3675,,,psychology
2513209906,232,,,computer science
2731825472,232,,,geology
2788379847,232,,,chemistry
2791609069,232,,,geology
2901433510,232,,,chemistry
2954319011,232,,,chemistry
2991936219,232,,,physics
2514017250,2483,,,biology
2791674213,2483,,,medicine
2946959115,2483,,,physics
2514349421,3689,,,philosophy
2781948261,3689,,,computer science
2514834219,475,,,medicine
2972502711,475,,,medicine
2972645831,475,,,medicine
2972740528,475,,,medicine
2973040653,475,,,medicine
2973049828,475,,,medicine
2515450450,3730,,,sociology
2600870510,3730,,,sociology
2515748663,2454,,,medicine
2561702084,2454,,,medicine
2790119563,2454,,,medicine
2515793078,3729,,,biology
2931623731,3729,,,psychology
2515819395,3728,,,economics
2676191658,3728,,,economics
2516309617,841,,,economics
2550517280,841,,,economics
2787416187,841,,,economics
2799792405,841,,,engineering
2802207632,841,,,engineering
2517607582,1246,,,engineering
2554200703,1246,,,engineering
2616814115,1246,,,engineering
2669661005,1246,,,engineering
2517823010,3727,,,business
2648160279,3727,,,psychology
2518052608,3726,,,economics
2920465750,3726,,,economics
2518281605,846,,,medicine
2771327145,846,,,psychology
2781725767,846,,,psychology
2782347223,846,,,psychology
2782488284,846,,,psychology
2519415715,3724,,,sociology
2983791902,3724,,,sociology
2519290690,3725,,,psychology
2736386884,3725,,,psychology
2519472667,2516,,,physics
2780221574,2516,,,physics
2792629727,2516,,,mathematics
2520093451,3723,,,medicine
2520721683,3723,,,medicine
2520312776,3722,,,psychology
2733459681,3722,,,sociology
2521703873,3721,,,computer science
2695727431,3721,,,computer science
2522678645,3720,,,sociology
2643251626,3720,,,economics
2522712603,1934,,421,mathematics
2639507365,1934,,421,mathematics
2949814714,1934,,421,mathematics
2550733334,1934,,421,mathematics
2953146314,1934,,421,mathematics
2522932452,2497,,,computer science
2523066341,2497,,,computer science
2523535954,2497,,,computer science
2523534787,3719,,,political science
2998241211,3719,,,political science
2524807822,932,,,computer science
2525269101,932,,,computer science
2527095144,932,,,engineering
2617333057,932,,,computer science
2963409584,932,,,engineering
2525418295,3718,,,medicine
2775998251,3718,,,medicine
2526603222,465,,,medicine
2547280541,465,,,medicine
2601039508,465,,,medicine
2602814855,465,,,medicine
2941018521,465,,,medicine
2941856888,465,,,medicine
2527009720,2397,,,engineering
2636621294,2397,,,engineering
2668794102,2397,,,psychology
2527204137,890,,,computer science
2785345198,890,,,economics
2786338053,890,,,economics
2786635136,890,,,economics
2787587155,890,,,economics
2528019015,3703,,,computer science
2911648271,3703,,,philosophy
2528776471,3716,,,psychology
2601885689,3716,,,psychology
2529167438,2403,,,philosophy
2714014029,2403,,,psychology
2737760906,2403,,,computer science
2529481631,3715,,,computer science
2679095301,3715,,,computer science
2530428849,1524,,,computer science
2530482583,1524,,,computer science
2530537364,1524,,,computer science
2530541955,1524,,,computer science
2530580884,3714,,,sociology
2974190549,3714,,,sociology
2532042725,3713,,,computer science
2796498671,3713,,,humanities
2536225610,3712,,,computer science
2902152059,3712,,,psychology
2536276709,2380,,,art
2647251895,2380,,,business
2945060180,2380,,,economics
2536345683,3711,,,computer science
2537851625,3711,,,computer science
2537019712,3710,,,computer science
2790019544,3710,,,computer science
2537706137,3709,,,biology
2554314767,3709,,,biology
